Taxa	Flow_col
PI556486	2
PI556487	2
PI556488	2
PI556489	2
PI556490	2
PI556491	2
PI556492	2
PI556493	2
PI556494	2
PI556495	2
PI556496	2
PI556497	2
PI556498	2
PI556499	2
PI556500	2
PI556501	2
PI556502	2
PI556503	2
PI556504	2
PI556505	2
PI556506	2
PI556507	2
PI556508	2
PI556509	1
PI556510	2
PI556511	2
PI556512	2
PI556513	NA
PI556514	2
PI556515	1
PI556516	1
PI556517	1
PI556518	2
PI556519	2
PI556520	2
PI556521	2
PI556522	2
PI556523	1
PI556524	1
PI556525	2
PI556526	1
PI556527	1
PI556528	1
PI556529	2
PI556532	2
PI556533	2
PI556534	2
PI556535	2
PI556536	1
PI556537	2
PI556538	2
PI556539	2
PI556540	2
PI556541	1
PI556542	1
PI556543	2
PI556544	2
PI556545	NA
PI556546	2
PI556547	2
PI556548	2
PI556549	2
PI556550	2
PI556551	2
PI556552	1
PI556553	1
PI556554	2
PI556555	2
PI556556	1
PI556557	2
PI556558	2
PI556559	2
PI556560	2
PI556561	2
PI556562	1
PI556563	2
PI556564	1
PI556565	1
PI556566	1
PI556567	2
PI556568	2
PI556569	1
PI556570	2
PI556571	1
PI556572	2
PI556573	2
PI556574	1
PI556575	2
PI556576	1
PI556577	2
PI556578	1
PI556579	2
PI556580	2
PI556581	2
PI556582	2
PI556583	2
PI556584	2
PI556585	2
PI556586	2
PI556587	2
PI556588	2
PI556589	1
PI556590	2
PI556591	2
PI556592	1
PI556593	2
PI556594	1
PI556595	2
PI556596	1
PI556597	2
PI556598	2
PI556599	1
PI556600	1
PI556601	2
PI556602	2
PI556604	2
PI556605	2
PI556606	2
PI556607	2
PI556608	1
PI556609	1
PI556610	2
PI556611	1
PI556612	1
PI556613	2
PI556614	2
PI556615	2
PI556616	2
PI556617	1
PI556618	1
PI556619	1
PI556620	2
PI556621	2
PI556622	1
PI556623	2
PI556624	2
PI556625	2
PI556626	2
PI556627	NA
PI556628	2
PI556629	2
PI556630	1
PI556631	2
PI556632	1
PI556633	1
PI556634	2
PI556635	2
PI556636	1
PI556637	2
PI556638	1
PI556639	2
PI556640	2
PI556641	2
PI556642	2
PI556643	2
PI556644	1
PI556645	2
PI556646	2
PI556647	2
PI556649	2
PI556651	2
PI556653	1
PI556654	2
PI556655	2
PI556656	1
PI556657	2
PI556658	2
PI556659	2
PI556660	1
PI556661	1
PI556662	1
PI556663	2
PI556664	1
PI556665	2
PI556667	2
PI556668	1
PI556669	1
PI556670	1
PI556671	1
PI556672	2
PI556674	2
PI556675	2
PI556676	1
PI556677	1
PI556679	2
PI556680	1
PI556681	2
PI556682	2
PI556685	2
PI556686	1
PI556687	2
PI556688	2
PI556689	2
PI556690	2
PI556691	1
PI556692	1
PI556693	1
PI556694	2
PI556695	2
PI556696	1
PI556697	2
PI556698	2
PI556699	1
PI556700	2
PI556701	2
PI556702	2
PI556703	1
PI556704	2
PI556705	2
PI556707	1
PI556708	2
PI556709	2
PI556711	1
PI556712	1
PI556713	2
PI556714	1
PI556715	2
PI556716	1
PI556717	2
PI556718	2
PI556719	1
PI556720	2
PI556721	1
PI556722	1
PI556723	2
PI556724	2
PI556725	1
PI556726	2
PI556727	1
PI556728	2
PI556729	2
PI556730	1
PI556731	1
PI556732	1
PI556733	1
PI556734	1
PI556735	2
PI556736	2
PI556737	1
PI556738	1
PI556741	2
PI556742	2
PI556743	2
PI556744	2
PI556745	2
PI556746	2
PI556748	1
PI556749	2
PI556750	1
PI556751	2
PI556752	1
PI556755	2
PI556756	2
PI556757	1
PI556758	1
PI556759	2
PI556760	2
PI556761	2
PI556762	2
PI556763	1
PI556764	2
PI556765	2
PI556766	1
PI556767	2
PI556768	2
PI556769	2
PI556770	1
PI556771	2
PI556773	2
PI556774	1
PI556775	2
PI556776	1
PI556777	2
PI556778	2
PI556779	2
PI556780	1
PI556781	1
PI556782	2
PI556783	2
PI556784	1
PI556785	2
PI556786	2
PI556790	2
PI556791	1
PI556792	1
PI556793	1
PI556794	2
PI556795	2
PI556796	2
PI556797	1
PI556798	2
PI556799	1
PI556800	1
PI556801	2
PI556803	2
PI556804	2
PI556805	2
PI556806	1
PI556807	1
PI556809	2
PI556810	2
PI556811	2
PI556812	1
PI556813	2
PI556814	2
PI556815	2
PI556816	2
PI556817	2
PI556818	1
PI556819	2
PI556820	1
PI556821	2
PI556822	2
PI556823	NA
PI556824	2
PI556825	2
PI556826	1
PI556827	2
PI556828	1
PI556829	2
PI556830	1
PI556831	2
PI556832	2
PI556833	1
PI556834	1
PI556835	2
PI556836	2
PI556837	2
PI556838	2
PI556839	2
PI556840	2
PI556841	2
PI556842	2
PI556843	2
PI556844	2
PI556845	2
PI556846	2
PI556847	2
PI556848	2
PI556849	1
PI556850	2
PI556851	2
PI556852	2
PI556853	2
PI556854	1
PI556855	2
PI556856	1
PI556857	2
PI556858	1
PI556859	1
PI556860	1
PI556861	2
PI556862	1
PI556863	2
PI556864	1
PI556865	2
PI556866	2
PI556867	1
PI556868	1
PI556869	2
PI556870	2
PI556871	1
PI556872	2
PI556873	2
PI556874	2
PI556875	1
PI556876	1
PI556877	2
PI556879	2
PI556881	1
PI556882	1
PI556883	2
PI556884	2
PI556885	2
PI556886	2
PI556888	2
PI556889	1
PI556890	2
PI556892	2
PI556893	2
PI556894	2
PI556895	1
PI556896	2
PI556897	2
PI556898	2
PI556899	2
PI556900	1
PI556901	1
PI556902	2
PI556903	1
PI556904	1
PI556905	2
PI556906	2
PI556907	2
PI556908	2
PI556909	2
PI556910	2
PI556911	1
PI556912	2
PI556913	1
PI556914	1
PI556915	1
PI556916	2
PI556917	1
PI556918	2
PI556919	1
PI556920	2
PI556922	2
PI556925	1
PI556926	1
PI556927	2
PI556928	1
PI556929	2
PI556930	1
PI556931	2
PI556932	2
PI556933	1
PI556948	1
PI556949	1
PI556950	2
PI556989	2
PI556996	1
PI556997	1
PI557010	NA
PI557011	NA
PI557535	1
PI557536	1
PI55887	1
PI559364	1
PI559365	1
PI559366	1
PI559369	2
PI559370	2
PI559371	2
PI559379	2
PI559397	1
PI559398	2
PI559399	2
PI559400	2
PI559927	2
PI559931	2
PI559932	NA
PI559933	2
PI559934	1
PI560206	1
PI560207	NA
PI560300	1
PI560307	2
PI560909	2
PI560910	2
PI560911	2
PI561191	1
PI561201	1
PI561205	1
PI561206	2
PI561207	2
PI561208	2
PI561209	2
PI561210	2
PI561211	2
PI561212	2
PI561218	2
PI561219	1
PI561227	NA
PI561228	NA
PI561229	NA
PI561230	1
PI561231	NA
PI561232	NA
PI561233A	NA
PI561233B	1
PI561233C	1
PI561234	NA
PI561235	NA
PI561236	NA
PI561237	1
PI561238	NA
PI561239	1
PI561240	1
PI561241	NA
PI561242	1
PI561271	1
PI561272	2
PI561273	2
PI561274	2
PI561275	2
PI561276	2
PI561277	2
PI561278A	2
PI561278B	2
PI561279	2
PI561280	2
PI561282A	2
PI561282B	2
PI561282C	NA
PI561282D	2
PI561282E	2
PI561283	1
PI561284	NA
PI561285A	1
PI561285B	2
PI561286	1
PI561287A	2
PI561287B	2
PI561288	1
PI561289	2
PI561290	2
PI561291	2
PI561292A	1
PI561292B	1
PI561293	1
PI561294	1
PI561295	NA
PI561296A	2
PI561296B	1
PI561296C	NA
PI561297	1
PI561298	2
PI561299A	1
PI561299B	NA
PI561300A	1
PI561300B	1
PI561301	NA
PI561302A	2
PI561302B	1
PI561302C	NA
PI561302D	NA
PI561303	1
PI561304A	NA
PI561304B	NA
PI561305	1
PI561306	1
PI561307	NA
PI561308	NA
PI561309A	1
PI561309B	1
PI561310	2
PI561311A	1
PI561311B	2
PI561312	1
PI561313	1
PI561314A	1
PI561314B	1
PI561315	NA
PI561316	1
PI561317	NA
PI561318A	NA
PI561318B	NA
PI561319A	1
PI561319B	2
PI561320	2
PI561321	2
PI561322	2
PI561323	2
PI561324	1
PI561325	1
PI561326	1
PI561327A	NA
PI561327B	1
PI561327C	1
PI561327D	1
PI561328	1
PI561329	1
PI561330A	1
PI561330B	1
PI561331	NA
PI561332	2
PI561333	NA
PI561334	1
PI561335	1
PI561336	1
PI561337	NA
PI561338A	1
PI561338B	2
PI561339	2
PI561340	1
PI561341A	NA
PI561341B	NA
PI561342	1
PI561343	1
PI561344	1
PI561345	NA
PI561346	NA
PI561347	2
PI561348	NA
PI561349	1
PI561350A	1
PI561350B	2
PI561351	1
PI561353	NA
PI561354	NA
PI561355	2
PI561356	2
PI561357	1
PI561358A	1
PI561358B	1
PI561359	2
PI561360	2
PI561361	2
PI561362	2
PI561363	2
PI561364	2
PI561365	2
PI561366	2
PI561367	NA
PI561368	1
PI561369	1
PI561370	2
PI561371	1
PI561372	2
PI561373	2
PI561374	NA
PI561375	2
PI561377	NA
PI561378	2
PI561379A	2
PI561379B	2
PI561380	2
PI561381	2
PI561382	2
PI561383	2
PI561387	1
PI561389A	2
PI561389B	2
PI561390	2
PI561391	2
PI561392	2
PI561393	2
PI561394	2
PI561395	2
PI561396	2
PI561397	2
PI561398	1
PI561399	2
PI561400	1
PI561401	1
PI561402	NA
PI561403	NA
PI561404	2
PI561405	2
PI561406	2
PI561407	2
PI561408	2
PI561470	1
PI561570	1
PI561571	1
PI561572	1
PI561573	1
PI561574	1
PI561575	1
PI561576	1
PI561578	1
PI561582	2
PI561583	2
PI561584	2
PI561585	1
PI561586	1
PI561589	2
PI561596	1
PI561597	1
PI561599	1
PI561697	2
PI561698	2
PI561699	2
PI561700	2
PI561701	1
PI561702	2
PI561712	1
PI561717	2
PI561718	2
PI561858	NA
PI561860	2
PI562372	2
PI562373	2
PI562374	NA
PI562387	1
PI562531	NA
PI562532	NA
PI562533	NA
PI562534	NA
PI562535	NA
PI562536	NA
PI562537	NA
PI562538	NA
PI562539	NA
PI562540	NA
PI562541	NA
PI562542	NA
PI562543	NA
PI562544	NA
PI562545	NA
PI562546	NA
PI562547	NA
PI562548	NA
PI562549	NA
PI562550	NA
PI562551	NA
PI562552	NA
PI562553	NA
PI562554	NA
PI562555	NA
PI562556	NA
PI562557	NA
PI562558	NA
PI562559	NA
PI562560	NA
PI562561	NA
PI562562	NA
PI562563	NA
PI562564	NA
PI562565	NA
PI562566	NA
PI562567	NA
PI562568	NA
PI562611	2
PI562628	2
PI562694	2
PI564261	1
PI564276	2
PI564278	1
PI564279	2
PI564280	2
PI564281	1
PI564524	NA
PI564525	2
PI564526	2
PI564528	1
PI564718	1
PI564742	1
PI564745	2
PI564849	1
PI564999	1
PI565092	2
PI56563	1
PI566955	NA
PI566956	NA
PI566957	NA
PI566958	NA
PI566959	NA
PI566960	2
PI566961	2
PI566962	NA
PI566963	NA
PI566964A	NA
PI566964B	NA
PI566965	NA
PI566966A	NA
PI566966B	NA
PI566966C	NA
PI566967A	2
PI566967B	NA
PI566968A	2
PI566968B	NA
PI566968C	NA
PI566969	NA
PI566970A	NA
PI566970B	NA
PI566970C	NA
PI566971A	2
PI566971B	NA
PI566972	NA
PI566973	NA
PI566974	NA
PI566975	2
PI566976	2
PI566977A	2
PI566977B	2
PI566978	2
PI566979A	NA
PI566979B	NA
PI566979C	NA
PI566980A	NA
PI566980B	NA
PI566981	2
PI566982	NA
PI566983	NA
PI566984	2
PI566985A	2
PI566985B	2
PI566985C	NA
PI566986	NA
PI566987A	2
PI566987B	NA
PI566988A	2
PI566988B	NA
PI566989A	2
PI566989B	2
PI566989C	2
PI566990A	2
PI566990B	NA
PI566991	2
PI566992A	2
PI566992B	2
PI566993A	2
PI566993B	2
PI566994	2
PI566995A	2
PI566995B	2
PI566996	2
PI566997	NA
PI566998A	2
PI566998B	2
PI566999A	2
PI566999B	NA
PI566999C	2
PI567000A	1
PI567000B	NA
PI567001A	2
PI567001B	NA
PI567002A	1
PI567002B	1
PI567002C	NA
PI567003A	1
PI567003B	NA
PI567004	2
PI567005A	NA
PI567005B	NA
PI567005C	NA
PI567006A	2
PI567006B	NA
PI567007A	2
PI567007B	2
PI567007C	NA
PI567008	NA
PI567009A	2
PI567009B	NA
PI567010A	2
PI567010B	NA
PI567011A	2
PI567011B	NA
PI567012	NA
PI567013	2
PI567014A	2
PI567014B	2
PI567015	NA
PI567016	2
PI567017A	2
PI567017B	NA
PI567018	NA
PI567019	NA
PI567020A	1
PI567020B	NA
PI567021	2
PI567022A	2
PI567022B	NA
PI567023A	2
PI567023B	2
PI567024	2
PI567025A	1
PI567025B	NA
PI567026	NA
PI567027A	1
PI567027B	1
PI567028	2
PI567029A	2
PI567029B	2
PI567030	1
PI567031A	2
PI567031B	2
PI567031C	NA
PI567032A	2
PI567032B	NA
PI567033A	2
PI567033B	NA
PI567034	2
PI567035A	2
PI567035B	2
PI567035C	NA
PI567036	NA
PI567037	NA
PI567038	NA
PI567039	NA
PI567040	NA
PI567041A	2
PI567041B	NA
PI567041C	NA
PI567041D	NA
PI567042	2
PI567043A	2
PI567043B	NA
PI567044	NA
PI567045	NA
PI567046A	2
PI567046B	2
PI567046C	2
PI567047A	NA
PI567047B	NA
PI567048A	1
PI567048B	NA
PI567049A	2
PI567049B	NA
PI567050	2
PI567051	2
PI567052	NA
PI567053	NA
PI567054A	2
PI567054B	1
PI567054C	NA
PI567055	2
PI567056A	2
PI567056B	2
PI567057	NA
PI567058A	2
PI567058B	2
PI567058C	NA
PI567058D	NA
PI567059	2
PI567060A	2
PI567060B	2
PI567061	1
PI567062	2
PI567063	2
PI567064A	2
PI567064B	2
PI567065	1
PI567066	2
PI567067A	2
PI567067B	NA
PI567068A	NA
PI567068B	NA
PI567069A	2
PI567069B	2
PI567070A	2
PI567070B	2
PI567070C	2
PI567071A	NA
PI567071B	NA
PI567072A	2
PI567072B	2
PI567073A	2
PI567073B	2
PI567074A	2
PI567074B	NA
PI567075A	2
PI567075B	NA
PI567076	NA
PI567077A	2
PI567077B	NA
PI567078	2
PI567079	2
PI567080	NA
PI567081	2
PI567082A	2
PI567082B	2
PI567082C	NA
PI567083A	2
PI567083B	NA
PI567083C	NA
PI567083D	NA
PI567084	2
PI567085A	2
PI567085B	2
PI567086A	2
PI567086B	NA
PI567087A	2
PI567087B	2
PI567087C	NA
PI567088A	2
PI567088B	2
PI567089A	2
PI567089B	2
PI567090	NA
PI567091	2
PI567092A	2
PI567092B	2
PI567093A	2
PI567093B	2
PI567094	2
PI567095A	2
PI567095B	NA
PI567096	NA
PI567097A	2
PI567097B	2
PI567098A	2
PI567098B	NA
PI567099A	NA
PI567099B	NA
PI567100A	NA
PI567100B	NA
PI567101	NA
PI567102A	NA
PI567102B	NA
PI567103	NA
PI567104A	NA
PI567104B	NA
PI567105	2
PI567106A	NA
PI567106B	NA
PI567106C	NA
PI567107A	2
PI567107B	NA
PI567108A	2
PI567108B	2
PI567108C	NA
PI567108D	NA
PI567109	NA
PI567110A	2
PI567110B	NA
PI567111	2
PI567112	NA
PI567113	NA
PI567114	2
PI567115A	2
PI567115B	NA
PI567115C	NA
PI567116A	2
PI567116B	2
PI567117A	2
PI567117B	NA
PI567118A	NA
PI567118B	NA
PI567119	NA
PI567120	2
PI567121A	2
PI567121B	NA
PI567122A	2
PI567122B	2
PI567122C	NA
PI567122D	NA
PI567123A	2
PI567123B	NA
PI567124	2
PI567125	NA
PI567126	NA
PI567127A	NA
PI567127B	NA
PI567128A	NA
PI567128B	NA
PI567129	NA
PI567130A	NA
PI567130B	NA
PI567130C	NA
PI567131A	NA
PI567131B	NA
PI567131C	NA
PI567132A	2
PI567132B	2
PI567132C	NA
PI567133A	2
PI567133B	NA
PI567134	2
PI567135A	NA
PI567135B	NA
PI567136A	2
PI567136B	NA
PI567137A	2
PI567137B	NA
PI567138	NA
PI567139A	NA
PI567139B	NA
PI567140A	NA
PI567140B	NA
PI567141	NA
PI567142	NA
PI567143	NA
PI567144A	NA
PI567144B	NA
PI567145A	2
PI567145B	NA
PI567145C	NA
PI567146A	NA
PI567146B	NA
PI567146C	NA
PI567147A	NA
PI567147B	NA
PI567147C	NA
PI567148	2
PI567149	NA
PI567150A	NA
PI567150B	NA
PI567151	NA
PI567152	NA
PI567153	1
PI567154	NA
PI567155A	NA
PI567155B	NA
PI567155C	1
PI567156A	1
PI567156B	NA
PI567157A	1
PI567157B	1
PI567158	1
PI567159A	NA
PI567159B	1
PI567160	2
PI567161	1
PI567162	2
PI567163	1
PI567164	2
PI567165	1
PI567166	2
PI567167	2
PI567168	1
PI567169	NA
PI567170A	1
PI567170B	1
PI567171	1
PI567173	2
PI567174A	2
PI567174B	2
PI567174C	1
PI567175A	2
PI567175B	2
PI567175C	2
PI567175D	1
PI567176	1
PI567177	1
PI567178	2
PI567179	2
PI567180	2
PI567181A	1
PI567181B	1
PI567182	2
PI567183	1
PI567184	2
PI567185	2
PI567186	2
PI567187	2
PI567188	1
PI567189A	2
PI567189B	2
PI567190	1
PI567191	1
PI567192	2
PI567193	NA
PI567194	NA
PI567195	NA
PI567196	NA
PI567197	2
PI567198	2
PI567199	2
PI567200A	1
PI567200B	1
PI567201A	1
PI567201B	2
PI567201C	2
PI567201D	2
PI567202	2
PI567203	1
PI567204	2
PI567205	1
PI567206	2
PI567207	1
PI567208	2
PI567209A	2
PI567209B	1
PI567210	2
PI567211A	2
PI567211B	1
PI567212A	2
PI567212B	2
PI567212C	2
PI567212D	2
PI567213A	2
PI567213B	1
PI567213C	2
PI567213D	2
PI567214A	NA
PI567214B	NA
PI567215A	2
PI567215B	1
PI567215C	NA
PI567216A	1
PI567216B	2
PI567216C	2
PI567217A	2
PI567217B	2
PI567217C	1
PI567218	1
PI567219	2
PI567220A	2
PI567220B	2
PI567220C	2
PI567221	1
PI567222	2
PI567223	1
PI567224A	2
PI567224B	2
PI567224C	2
PI567224D	2
PI567225	2
PI567226	2
PI567227	2
PI567228	2
PI567229A	NA
PI567229B	NA
PI567230	2
PI567231	2
PI567232A	2
PI567232B	2
PI567233	2
PI567234A	2
PI567234B	2
PI567234C	2
PI567235A	1
PI567235B	2
PI567236	2
PI567237	2
PI567238	NA
PI567239	1
PI567240	2
PI567241	1
PI567242	NA
PI567243	2
PI567244	1
PI567245	2
PI567246	2
PI567247	2
PI567248	2
PI567249	1
PI567250A	NA
PI567250B	2
PI567251	1
PI567252	1
PI567253	1
PI567254	1
PI567255A	NA
PI567255B	1
PI567256	2
PI567257A	2
PI567257B	2
PI567257C	2
PI567258	2
PI567259	1
PI567260	2
PI567261A	NA
PI567261B	2
PI567261C	2
PI567261D	2
PI567261E	2
PI567262A	2
PI567262B	2
PI567262C	2
PI567262D	1
PI567262E	2
PI567263	2
PI567264A	1
PI567264B	2
PI567264C	1
PI567264D	2
PI567265	2
PI567266A	2
PI567266B	1
PI567266C	2
PI567266D	1
PI567267A	2
PI567267B	2
PI567268	2
PI567269A	2
PI567269B	2
PI567269C	2
PI567269D	2
PI567270A	2
PI567270B	2
PI567270C	2
PI567271	1
PI567272A	2
PI567272B	2
PI567273A	2
PI567273B	2
PI567274	2
PI567275	1
PI567276	2
PI567277	1
PI567278	1
PI567279A	2
PI567279B	2
PI567280	1
PI567281A	2
PI567281B	2
PI567282A	2
PI567282B	2
PI567283	1
PI567284	2
PI567285	2
PI567286	2
PI567287	2
PI567288A	1
PI567288B	1
PI567289A	1
PI567289B	2
PI567290A	2
PI567290B	2
PI567291	2
PI567292	2
PI567293	1
PI567294	2
PI567295	2
PI567296A	2
PI567296B	2
PI567296C	2
PI567297	2
PI567298	2
PI567299A	2
PI567299B	2
PI567300A	2
PI567300B	1
PI567301A	2
PI567301B	2
PI567302	NA
PI567303A	1
PI567303B	2
PI567304	2
PI567305	2
PI567306A	2
PI567306B	2
PI567307	2
PI567308	1
PI567309	2
PI567310A	2
PI567310B	1
PI567311A	1
PI567311B	1
PI567312	1
PI567313	2
PI567314	2
PI567315	1
PI567316A	1
PI567316B	1
PI567317	2
PI567318	1
PI567319A	1
PI567319B	2
PI567320	2
PI567321A	2
PI567321B	1
PI567322	2
PI567323A	1
PI567323B	1
PI567323C	1
PI567324	2
PI567325A	1
PI567325B	2
PI567326A	2
PI567326B	2
PI567327	1
PI567328	2
PI567329	1
PI567330	2
PI567331	2
PI567332	2
PI567333A	1
PI567333B	1
PI567334	1
PI567335A	2
PI567335B	2
PI567336A	2
PI567336B	2
PI567336C	2
PI567337	2
PI567338	2
PI567339	2
PI567340	2
PI567341	2
PI567342	2
PI567343	2
PI567344A	2
PI567344B	NA
PI567345	1
PI567346	2
PI567347	2
PI567348	2
PI567349A	2
PI567349B	1
PI567350A	1
PI567350B	2
PI567351A	2
PI567351B	2
PI567352A	1
PI567352B	2
PI567352C	2
PI567353	2
PI567354	1
PI567355A	2
PI567355B	2
PI567356	1
PI567357	1
PI567358	2
PI567359	1
PI567360	1
PI567361	1
PI567362A	2
PI567362B	1
PI567363A	1
PI567363B	1
PI567364	1
PI567365	1
PI567366A	2
PI567366B	2
PI567367	1
PI567368	2
PI567369A	1
PI567369B	1
PI567370A	1
PI567370B	1
PI567371A	1
PI567371B	1
PI567372A	2
PI567372B	1
PI567373A	1
PI567373B	2
PI567374	1
PI567375A	2
PI567375B	2
PI567375C	2
PI567375D	2
PI567376A	1
PI567376B	1
PI567377A	1
PI567377B	1
PI567378	1
PI567379A	2
PI567379B	1
PI567379C	1
PI567380	1
PI567381A	2
PI567381B	1
PI567382A	1
PI567382B	1
PI567382C	1
PI567383	1
PI567384	2
PI567385	1
PI567386	1
PI567387	2
PI567388	2
PI567389A	1
PI567389B	1
PI567390	1
PI567391	1
PI567392	2
PI567393	2
PI567394A	2
PI567394B	1
PI567394C	2
PI567395	2
PI567396A	1
PI567396B	1
PI567396C	1
PI567396D	2
PI567397	1
PI567398	1
PI567399	1
PI567400	1
PI567401	1
PI567402	1
PI567403A	1
PI567403B	1
PI567404A	1
PI567404B	2
PI567404C	1
PI567404D	2
PI567404E	2
PI567404F	1
PI567405	1
PI567406A	1
PI567406B	1
PI567407	1
PI567408	1
PI567409A	1
PI567409B	1
PI567410A	1
PI567410B	1
PI567410C	1
PI567411	1
PI567412	1
PI567413	1
PI567414	1
PI567415A	2
PI567415B	2
PI567416	2
PI567417A	2
PI567417B	2
PI567417C	2
PI567418A	1
PI567418B	1
PI567418C	1
PI567419A	2
PI567419B	1
PI567420	2
PI567421	2
PI567422	2
PI567423	2
PI567424A	1
PI567424B	2
PI567425A	NA
PI567425B	1
PI567426	2
PI567427	2
PI567428	2
PI567429A	2
PI567429B	1
PI567429C	2
PI567429D	2
PI567429E	2
PI567430	2
PI567431	2
PI567432A	1
PI567432B	1
PI567432C	2
PI567433A	2
PI567433B	2
PI567434	2
PI567435A	2
PI567435B	1
PI567436	2
PI567437	1
PI567438	2
PI567439	2
PI567440	2
PI567441A	2
PI567441B	1
PI567441C	1
PI567442	2
PI567443	1
PI567444	1
PI567445A	2
PI567445B	2
PI567445C	2
PI567446	2
PI567447A	2
PI567447B	2
PI567447C	2
PI567447D	2
PI567448	1
PI567449	2
PI567450	2
PI567451	2
PI567452	1
PI567453	1
PI567454	2
PI567455	2
PI567456	2
PI567457	2
PI567458	2
PI567459	2
PI567460	2
PI567461	1
PI567462	2
PI567463	2
PI567464	2
PI567465	1
PI567466A	2
PI567466B	2
PI567467	2
PI567468	2
PI567469A	1
PI567469B	2
PI567470	2
PI567471	2
PI567472	1
PI567473A	NA
PI567473B	NA
PI567473C	1
PI567473D	1
PI567474	2
PI567475	1
PI567476	2
PI567477	1
PI567478	2
PI567479	2
PI567480A	1
PI567480B	1
PI567481	2
PI567482A	2
PI567482B	1
PI567482C	1
PI567484	1
PI567485	1
PI567486A	1
PI567486B	1
PI567487	2
PI567488A	1
PI567488B	1
PI567488C	1
PI567489A	1
PI567489B	1
PI567490	2
PI567491A	2
PI567491B	2
PI567492	1
PI567493	2
PI567494	2
PI567496	1
PI567497	2
PI567498	1
PI567499	2
PI567500	2
PI567501	1
PI567502	2
PI567503	1
PI567504	2
PI567505	2
PI567506	1
PI567507A	1
PI567507B	1
PI567507C	1
PI567507D	1
PI567507E	1
PI567508A	2
PI567508B	2
PI567509	1
PI567510A	2
PI567510B	1
PI567511	2
PI567512A	1
PI567512B	1
PI567512C	1
PI567513	2
PI567514A	1
PI567514B	1
PI567515	1
PI567516A	1
PI567516B	2
PI567516C	2
PI567517	1
PI567518	2
PI567519	1
PI567520A	1
PI567520B	1
PI567521	1
PI567522A	1
PI567522B	1
PI567523	1
PI567524	1
PI567525	1
PI567526	1
PI567527	1
PI567528A	1
PI567528B	1
PI567529	2
PI567530	1
PI567531	1
PI567532	1
PI567533	1
PI567534	1
PI567535A	1
PI567535B	1
PI567536	1
PI567537	1
PI567538A	1
PI567538B	1
PI567539	1
PI567540A	1
PI567540B	1
PI567541A	1
PI567541B	1
PI567541C	1
PI567542	1
PI567543A	1
PI567543B	1
PI567543C	1
PI567544	2
PI567545	1
PI567546	1
PI567547	2
PI567548	1
PI567549A	1
PI567549B	1
PI567550	1
PI567551	1
PI567552	1
PI567553	1
PI567554A	1
PI567554B	1
PI567555	1
PI567556	1
PI567557	1
PI567558	1
PI567559	1
PI567560	1
PI567561	1
PI567562A	1
PI567562B	1
PI567563A	2
PI567563B	2
PI567564	1
PI567565	1
PI567566	1
PI567567	1
PI567568A	2
PI567568B	1
PI567569	2
PI567570	1
PI567571	1
PI567572A	1
PI567572B	1
PI567573A	1
PI567573B	2
PI567574A	1
PI567574B	1
PI567575	1
PI567576	1
PI567577	1
PI567578A	1
PI567578B	1
PI567579	1
PI567580A	1
PI567580B	1
PI567581	1
PI567582A	1
